Q12,1.0,->  Hash Join  (cost=599625.78..988870.52 rows=294159 width=27) (actual time=11748.691..24202.980 rows=312221 loops=1)
Q12,1.0,->  Hash  (cost=409314.79..409314.79 rows=15224879 width=20) (actual time=11734.639..11734.639 rows=15000000 loops=1)
Q11,1.0,->  Hash Join  (cost=3645.32..317803.33 rows=320000 width=8) (actual time=32.606..6135.487 rows=321680 loops=1)
Q11,1.0,->  Hash Join  (cost=3645.32..317803.33 rows=320000 width=12) (actual time=79.344..6449.964 rows=321680 loops=1)
Q11,1.0,->  Hash Join  (cost=1.32..3595.32 rows=4000 width=4) (actual time=0.065..31.287 rows=4021 loops=1)
Q11,1.0,->  Hash Join  (cost=1.32..3595.32 rows=4000 width=4) (actual time=0.064..77.178 rows=4021 loops=1)
Q11,1.0,->  Hash  (cost=3595.32..3595.32 rows=4000 width=4) (actual time=79.258..79.258 rows=4021 loops=1)
Q11,1.0,->  Hash  (cost=3595.32..3595.32 rows=4000 width=4) (actual time=32.510..32.510 rows=4021 loops=1)
Q1,1.0,->  Seq Scan on lineitem  (cost=0.00..1835185.90 rows=59668831 width=20) (actual time=0.025..27101.065 rows=59105480 loops=1)
Q10,1.0,->  Sort  (cost=334311.19..335768.83 rows=583055 width=8) (actual time=3108.104..3210.497 rows=573455 loops=1)
Q10,1.0,->  Index Scan using lineitem_l_orderkey_idx_l_returnflag on lineitem  (cost=0.00..695310.59 rows=15043524 width=12) (actual time=0.081..12185.582 rows=14807467 loops=1)
Q10,1.0,->  Bitmap Index Scan on orders_o_orderdate_o_orderkey_idx  (cost=0.00..12516.55 rows=583055 width=0) (actual time=186.878..186.878 rows=581926 loops=1)
Q10,1.0,->  Bitmap Heap Scan on orders  (cost=12662.31..278474.13 rows=583055 width=8) (actual time=259.552..2920.546 rows=573455 loops=1)
Q19,,->  BitmapOr  (cost=13441.53..13441.53 rows=10324 width=0) (actual time=150.819..150.819 rows=0 loops=1)
Q19,,->  BitmapAnd  (cost=8680.92..8680.92 rows=1610 width=0) (actual time=89.140..89.140 rows=0 loops=1)
Q19,,->  BitmapAnd  (cost=4469.08..4469.08 rows=795 width=0) (actual time=57.695..57.695 rows=0 loops=1)
